,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag
2695,q3044,b1948,e1948,b,4,60;55;185,1514568834927,51,122
2696,q3045,b1949,e1949,b,4,64;56;183,1514568838232,335,429
2697,q3046,b1949,e1949,c,4,64;52;183,1514568839643,82,167
2698,q3047,b1949,e1949,d,4,64;55;183,1514568840920,129,365
2699,q3048,b1950,e1950,d,4,59;52;181,1514568844156,200,296
2700,q3049,b1950,e1950,a,4,59;57;181,1514568845404,48,129
2701,q3050,b1950,e1950,b,4,59;52;181,1514568846679,74,130
2702,q3051,b1951,e1951,b,4,60;56;181,1514568849936,108,245
2703,q3052,b1951,e1951,c,4,60;57;181,1514568851245,55,88
2704,q3053,b1951,e1951,d,4,60;54;181,1514568852681,63,78
2705,q3060,b1954,e1954,d,4,66;52;183,1514568856464,239,330
2706,q3061,b1954,e1954,b,4,66;55;183,1514568858058,67,111
2707,q3062,b1954,e1954,c,4,66;57;183,1514568862493,71,119
2708,q3063,b1955,e1955,c,4,60;53;181,1514568877499,246,314
2709,q3064,b1955,e1955,d,4,60;58;181,1514568878890,78,104
2710,q3065,b1955,e1955,a,4,60;55;181,1514568880275,60,186
2711,q3066,b1956,e1956,b,4,59;56;184,1514568883827,214,348
2712,q3067,b1956,e1956,b,4,59;58;184,1514568885155,79,154
2713,q3068,b1956,e1956,d,4,59;55;184,1514568886574,76,160
2714,q3069,b1957,e1957,a,4,60;179;56;182,1514567390173,174,196
2715,q3070,b1957,e1957,c,4,60;179;52;182,1514567392429,71,95
2716,q3071,b1957,e1957,b,4,60;179;58;182,1514567393694,64,80
2717,q3072,b1958,e1958,a,4,59;53;181,1514567399020,175,261
2718,q3073,b1958,e1958,c,4,59;54;181,1514567400334,73,180
2719,q3074,b1958,e1958,c,4,59;58;181,1514567401660,104,130
2720,q3078,b1960,e1960,a,4,59;52;182,1514567407216,176,236
2721,q3079,b1960,e1960,c,4,59;58;182,1514567408506,55,92
2722,q3080,b1960,e1960,b,4,59;52;182,1514567409945,32,101
2723,q3081,b1961,e1961,a,4,64;179;56;183,1514567415352,212,243
2724,q3082,b1961,e1961,b,4,64;179;52;183,1514567416664,135,154
2725,q3083,b1961,e1961,b,4,64;179;58;183,1514567418035,80,162
2726,q3090,b1964,e1964,d,4,63;179;54;183,1514567424425,107,301
2727,q3091,b1964,e1964,b,4,63;179;52;183,1514567425744,93,125
2728,q3092,b1964,e1964,a,4,63;179;58;183,1514567427009,68,122
2729,q3093,b1965,e1965,c,4,63;52;181,1514567433045,160,302
2730,q3094,b1965,e1965,a,4,63;52;181,1514567434499,99,163
2731,q3095,b1965,e1965,b,4,63;58;181,1514567435814,54,149
2732,q3096,b1966,e1966,c,4,64;52;182,1514567441394,169,288
2733,q3097,b1966,e1966,b,4,64;58;182,1514567442906,90,132
2734,q3098,b1966,e1966,b,4,64;55;182,1514567444316,97,126
2735,q3099,b1967,e1967,b,4,60;56;185,1514568120083,139,250
2736,q3100,b1967,e1967,c,4,60;52;185,1514568121453,54,109
2737,q3101,b1967,e1967,c,4,60;58;185,1514568122783,68,101
2738,q3102,b1968,e1968,d,4,59;56;181,1514568126493,138,310
2739,q3103,b1968,e1968,a,4,59;52;181,1514568127843,126,168
2740,q3104,b1968,e1968,c,4,59;58;181,1514568129204,99,164
2741,q3105,b1969,e1969,b,4,63;56;185,1514568134291,173,325
2742,q3106,b1969,e1969,c,4,63;58;185,1514568135707,91,149
2743,q3107,b1969,e1969,a,4,63;54;185,1514568137008,87,151
2744,q3108,b1970,e1970,a,4,59;56;183,1514568140663,199,237
2745,q3109,b1970,e1970,b,4,59;58;183,1514568142037,73,103
2746,q3110,b1970,e1970,d,4,59;52;183,1514568143298,37,121
2747,q3111,b1971,e1971,a,4,60;179;56;181,1514568148957,122,376
2748,q3112,b1971,e1971,b,4,60;179;53;181,1514568150261,114,213
2749,q3113,b1971,e1971,c,4,60;179;58;181,1514568151573,99,176
2750,q3114,b1972,e1972,b,4,70;179;56;181,1514568158129,475,575
2751,q3115,b1972,e1972,c,4,70;179;58;181,1514568159526,169,253
2752,q3116,b1972,e1972,c,4,70;179;54;181,1514568160857,114,263
2753,q3117,b1973,e1973,d,4,59;56;183,1514568167676,67,190
2754,q3118,b1973,e1973,a,4,59;52;183,1514568169096,52,135
2755,q3119,b1973,e1973,c,4,59;58;183,1514568170497,42,99
2756,q3120,b1974,e1974,b,4,62;53;183,1514568176444,768,996
2757,q3121,b1974,e1974,d,4,62;58;183,1514568177876,245,331
2758,q3122,b1974,e1974,c,4,62;55;183,1514568179309,165,453
2759,q3123,b1975,e1975,d,4,60;56;185,1514568182880,118,162
2760,q3124,b1975,e1975,c,4,60;58;185,1514568184250,55,59
2761,q3125,b1975,e1975,c,4,60;54;185,1514568185536,54,62
2762,q3126,b1976,e1976,a,4,60;53;183,1514568191782,130,256
2763,q3127,b1976,e1976,a,4,60;58;183,1514568193140,48,116
2764,q3128,b1976,e1976,d,4,60;54;183,1514568194581,86,131
2765,q3129,b1977,e1977,a,4,69;56;184,1514567076483,257,333
2766,q3130,b1977,e1977,a,4,69;52;184,1514567077863,97,163
2767,q3131,b1977,e1977,d,4,69;54;184,1514567080191,94,132
2768,q3132,b1978,e1978,b,4,63;56;184,1514567083520,220,248
2769,q3133,b1978,e1978,c,4,63;54;184,1514567084991,56,211
2770,q3134,b1978,e1978,b,4,63;52;184,1514567086476,104,108
2771,q3135,b1979,e1979,b,4,60;53;184,1514567089350,160,248
2772,q3136,b1979,e1979,c,4,60;52;184,1514567090639,68,96
2773,q3137,b1979,e1979,c,4,60;54;184,1514567092090,76,83
2774,q3141,b1981,e1981,b,4,59;53;184,1514567094925,140,155
2775,q3142,b1981,e1981,a,4,59;52;184,1514567096276,58,75
2776,q3143,b1981,e1981,d,4,59;54;184,1514567097545,64,89
2777,q3144,b1982,e1982,d,4,67;56;184,1514567100550,265,349
2778,q3145,b1982,e1982,b,4,67;52;184,1514567101842,100,120
2779,q3146,b1982,e1982,a,4,67;54;184,1514567103128,64,171
2780,q3150,b1984,e1984,a,4,68;53;184,1514567105978,300,399
2781,q3151,b1984,e1984,d,4,68;52;184,1514567107352,43,132
2782,q3152,b1984,e1984,c,4,68;52;184,1514567108709,94,123
2783,q3153,b1985,e1985,b,4,60;53;184,1514567111565,147,258
2784,q3154,b1985,e1985,a,4,60;56;184,1514567112849,73,117
2785,q3155,b1985,e1985,d,4,60;54;184,1514567114353,66,142
2786,q3156,b1986,e1986,d,4,59;56;184,1514567117131,244,331
2787,q3157,b1986,e1986,d,4,59;52;184,1514567118523,67,223
2788,q3158,b1986,e1986,d,4,59;54;184,1514567119839,136,185
2789,q3159,b1987,e1987,a,4,70;56;181,1565336731485,122,516
2790,q3160,b1987,e1987,b,4,70;54;181,1565336732506,82,206
2791,q3161,b1987,e1987,c,4,70;55;181,1565336733538,147,172
2792,q3162,b1988,e1988,b,4,63;53;182,1565336736159,106,289
2793,q3163,b1988,e1988,d,4,63;52;182,1565336737188,69,142
2794,q3164,b1988,e1988,b,4,63;52;182,1565336738221,74,127
2795,q3165,b1989,e1989,c,4,64;56;183,1565336740760,138,184
2796,q3166,b1989,e1989,a,4,64;52;183,1565336741764,67,93
2797,q3167,b1989,e1989,b,4,64;52;183,1565336742816,46,93
2798,q3168,b1990,e1990,a,4,60;53;183,1565336745519,234,335
2799,q3169,b1990,e1990,d,4,60;57;183,1565336746576,47,200
2800,q3170,b1990,e1990,c,4,60;55;183,1565336747600,26,167
2801,q3171,b1991,e1991,d,4,59;53;181,1565336750183,95,223
2802,q3172,b1991,e1991,b,4,59;52;181,1565336751278,33,97
2803,q3173,b1991,e1991,c,4,59;57;181,1565336752344,58,103
2804,q3174,b1992,e1992,a,4,59;56;182,1565336755225,187,229
2805,q3175,b1992,e1992,b,4,59;52;182,1565336756375,85,133
2806,q3176,b1992,e1992,b,4,59;52;182,1565336757484,55,163
2807,q3177,b1993,e1993,b,4,64;56;181,1565336760194,257,462
2808,q3178,b1993,e1993,b,4,64;57;181,1565336761264,119,213
2809,q3179,b1993,e1993,d,4,64;54;181,1565336762370,134,197
2810,q3180,b1994,e1994,c,4,59;56;182,1565336765301,107,187
2811,q3181,b1994,e1994,c,4,59;52;182,1565336766355,51,81
2812,q3182,b1994,e1994,d,4,59;55;182,1565336767447,38,101
2813,q3183,b1995,e1995,d,4,59;56;183,1565336770474,234,303
2814,q3184,b1995,e1995,b,4,59;58;183,1565336771607,49,131
2815,q3185,b1995,e1995,b,4,59;55;183,1565336772654,32,160
2816,q3186,b1996,e1996,c,4,60;58;181,1565336777625,154,235
2817,q3187,b1996,e1996,c,4,60;55;181,1565336778719,54,98
2818,q3188,b1996,e1996,b,4,60;52;181,1565336779803,53,114
2819,q3189,b1997,e1997,d,4,59;57;181,1568634091755,95,191
2820,q3190,b1997,e1997,a,4,59;52;181,1568634093541,65,88
2821,q3191,b1997,e1997,c,4,59;52;181,1568634095362,59,95
2822,q3192,b1998,e1998,a,4,64;179;56;182,1568634099939,299,378
2823,q3193,b1998,e1998,b,4,64;179;57;182,1568634101737,92,213
2824,q3194,b1998,e1998,b,4,64;179;52;182,1568634103544,67,215
2825,q3195,b1999,e1999,c,4,63;179;56;183,1568634107563,232,315
2826,q3196,b1999,e1999,a,4,63;179;57;183,1568634109371,91,148
2827,q3197,b1999,e1999,b,4,63;179;54;183,1568634111194,90,123
2828,q3198,b2000,e2000,d,4,60;179;53;183,1568634115223,169,304
2829,q3199,b2000,e2000,b,4,60;179;57;183,1568634117068,80,167
2830,q3200,b2000,e2000,c,4,60;179;52;183,1568634118871,105,149
2831,q3204,b2002,e2002,b,4,63;179;52;181,1568634122891,212,384
2832,q3205,b2002,e2002,d,4,63;179;54;181,1568634124676,121,190
2833,q3206,b2002,e2002,a,4,63;179;57;181,1568634126482,107,208
2834,q3207,b2003,e2003,a,4,59;52;182,1568634130697,109,228
2835,q3208,b2003,e2003,a,4,59;57;182,1568634132511,61,84
2836,q3209,b2003,e2003,b,4,59;52;182,1568634134318,56,78
2837,q3210,b2004,e2004,a,4,60;52;182,1568634138583,184,217
2838,q3211,b2004,e2004,d,4,60;57;182,1568634140394,53,114
2839,q3212,b2004,e2004,d,4,60;54;182,1568634142205,66,133
2840,q3213,b2005,e2005,b,4,64;56;183,1568634146416,210,250
2841,q3214,b2005,e2005,d,4,64;57;183,1568634148196,58,158
2842,q3215,b2005,e2005,c,4,64;54;183,1568634150023,89,139
2843,q3216,b2006,e2006,a,4,60;53;181,1568634154171,157,338
2844,q3217,b2006,e2006,d,4,60;57;181,1568634155968,61,165
2845,q3218,b2006,e2006,b,4,60;54;181,1568634157780,92,138
2846,q3219,b2007,e2007,b,4,63;52;181,1517806623507,202,268
2847,q3220,b2007,e2007,d,4,63;52;181,1517806624635,87,113
2848,q3221,b2007,e2007,d,4,63;57;181,1517806625740,76,128
2849,q3222,b2008,e2008,a,4,70;179;52;182,1517806628368,598,646
2850,q3223,b2008,e2008,c,4,70;179;52;182,1517806629531,167,388
2851,q3224,b2008,e2008,c,4,70;179;57;182,1517806630739,98,400
2852,q3225,b2009,e2009,a,4,69;57;184,1517806633417,288,1115
2853,q3226,b2009,e2009,d,4,69;52;184,1517806634511,279,556
2854,q3227,b2009,e2009,c,4,69;55;184,1517806635672,402,496
2855,q3228,b2010,e2010,c,4,59;56;183,1517806638120,144,224
2856,q3229,b2010,e2010,a,4,59;57;183,1517806639356,62,100
2857,q3230,b2010,e2010,b,4,59;52;183,1517806640497,70,88
2858,q3231,b2011,e2011,c,4,60;53;182,1517806642826,136,261
2859,q3232,b2011,e2011,c,4,60;54;182,1517806643954,69,157
2860,q3233,b2011,e2011,d,4,60;57;182,1517806645036,52,130
2861,q3237,b2013,e2013,b,4,63;56;184,1517806647457,138,352
2862,q3238,b2013,e2013,a,4,63;54;184,1517806648554,110,141
2863,q3239,b2013,e2013,d,4,63;57;184,1517806649684,112,151
2864,q3240,b2014,e2014,b,4,59;57;181,1517806652018,134,231
2865,q3241,b2014,e2014,d,4,59;54;181,1517806653153,73,108
2866,q3242,b2014,e2014,b,4,59;52;181,1517806654302,63,109
2867,q3246,b2016,e2016,c,4,59;56;181,1517806656673,153,259
2868,q3247,b2016,e2016,a,4,59;57;181,1517806657769,84,127
2869,q3248,b2016,e2016,b,4,59;54;181,1517806658883,66,142
2870,q3249,b2017,e2017,c,4,60;53;183,1553248788844,165,192
2871,q3250,b2017,e2017,c,4,60;53;183,1553248789988,66,116
2872,q3251,b2017,e2017,c,4,60;58;183,1553248791061,73,104
2873,q3252,b2018,e2018,d,4,67;179;56;181,1553248796519,312,542
2874,q3253,b2018,e2018,c,4,67;179;58;181,1553248797602,159,240
2875,q3254,b2018,e2018,c,4,67;179;55;181,1553248798659,151,267
2876,q3255,b2019,e2019,b,4,60;53;181,1553248804913,165,256
2877,q3256,b2019,e2019,b,4,60;56;181,1553248805925,76,134
2878,q3257,b2019,e2019,c,4,60;58;181,1553248807060,88,115
2879,q3258,b2020,e2020,a,4,59;53;182,1553248812734,173,327
2880,q3259,b2020,e2020,c,4,59;54;182,1553248813849,79,168
2881,q3260,b2020,e2020,d,4,59;58;182,1553248814923,36,160
2882,q3261,b2021,e2021,d,4,60;56;183,1553248820091,185,247
2883,q3262,b2021,e2021,d,4,60;53;183,1553248821219,64,150
2884,q3263,b2021,e2021,c,4,60;58;183,1553248822387,71,141
2885,q3267,b2023,e2023,c,4,67;56;182,1553248825094,231,279
2886,q3268,b2023,e2023,d,4,67;54;182,1553248826160,93,118
2887,q3269,b2023,e2023,d,4,67;58;182,1553248827216,92,110
2888,q3270,b2024,e2024,d,4,60;53;183,1553248831320,128,273
2889,q3271,b2024,e2024,c,4,60;52;183,1553248832356,73,150
2890,q3272,b2024,e2024,b,4,60;58;183,1553248833474,68,112
2891,q3273,b2025,e2025,c,4,59;53;184,1553248838443,167,207
2892,q3274,b2025,e2025,d,4,59;52;184,1553248839512,62,146
2893,q3275,b2025,e2025,a,4,59;58;184,1553248840574,72,92
2894,q3276,b2026,e2026,b,4,68;53;183,1553248843599,216,600
2895,q3277,b2026,e2026,c,4,68;52;183,1553248844667,153,289
2896,q3278,b2026,e2026,b,4,68;58;183,1553248845797,176,230
2897,q3279,b2027,e2027,a,4,64;179;56;182,1545386370240,133,154
2898,q3280,b2027,e2027,c,4,64;179;52;182,1545386371662,77,87
2899,q3281,b2027,e2027,b,4,64;179;54;182,1545386372834,66,101
2900,q3282,b2028,e2028,c,4,60;56;182,1545386375195,75,149
2901,q3283,b2028,e2028,a,4,60;52;182,1545386376399,49,65
2902,q3284,b2028,e2028,d,4,60;54;182,1545386377478,52,60
2903,q3285,b2029,e2029,c,4,59;56;181,1545386379783,161,395
2904,q3286,b2029,e2029,d,4,59;55;181,1545386380842,91,171
2905,q3287,b2029,e2029,b,4,59;52;181,1545386381904,122,148
2906,q3288,b2030,e2030,a,4,69;179;53;184,1545386384108,350,536
2907,q3289,b2030,e2030,c,4,69;179;54;184,1545386385182,186,240
2908,q3290,b2030,e2030,d,4,69;179;52;184,1545386386349,185,255
2909,q3291,b2031,e2031,d,4,59;56;181,1545386389059,188,251
2910,q3292,b2031,e2031,a,4,59;52;181,1545386390765,62,91
2911,q3293,b2031,e2031,c,4,59;55;181,1545386391818,63,94
2912,q3294,b2032,e2032,a,4,65;179;52;184,1545386394070,343,581
2913,q3295,b2032,e2032,a,4,65;179;52;184,1545386395170,140,215
2914,q3296,b2032,e2032,c,4,65;179;55;184,1545386396287,151,213
2915,q3297,b2033,e2033,d,4,60;56;181,1545386398568,120,195
2916,q3298,b2033,e2033,b,4,60;53;181,1545386401037,68,85
2917,q3299,b2033,e2033,d,4,60;54;181,1545386402170,68,85
2918,q3300,b2034,e2034,a,4,59;53;183,1545386404340,122,150
2919,q3301,b2034,e2034,c,4,59;52;183,1545386405421,50,72
2920,q3302,b2034,e2034,c,4,59;54;183,1545386406465,55,70
2921,q3303,b2035,e2035,d,4,59;52;181,1545386408743,105,123
2922,q3304,b2035,e2035,b,4,59;54;181,1545386409828,40,56
2923,q3305,b2035,e2035,b,4,59;54;181,1545386410847,47,58
2924,q3306,b2036,e2036,d,4,70;179;56;183,1545386413043,521,739
2925,q3307,b2036,e2036,a,4,70;179;53;183,1545386414074,268,352
2926,q3308,b2036,e2036,a,4,70;179;54;183,1545386415150,151,385
2927,q3312,b2038,e2038,a,4,60;56;181,1571278781486,127,315
2928,q3313,b2038,e2038,c,4,60;54;181,1571278782617,118,167
2929,q3314,b2038,e2038,b,4,60;58;181,1571278783703,91,150
2930,q3315,b2039,e2039,b,4,68;56;184,1571278788254,147,410
2931,q3316,b2039,e2039,d,4,68;58;184,1571278789281,117,179
2932,q3317,b2039,e2039,a,4,68;55;184,1571278790342,135,195
2933,q3318,b2040,e2040,a,4,63;53;182,1571278794652,125,261
2934,q3319,b2040,e2040,c,4,63;52;182,1571278795700,81,136
2935,q3320,b2040,e2040,c,4,63;58;182,1571278796753,88,137
2936,q3324,b2042,e2042,a,4,59;53;184,1571278799340,162,371
2937,q3325,b2042,e2042,c,4,59;52;184,1571278800475,127,168
2938,q3326,b2042,e2042,a,4,59;58;184,1571278801517,85,182
2939,q3327,b2043,e2043,d,4,60;179;53;181,1571278806127,176,264
2940,q3328,b2043,e2043,b,4,60;179;58;181,1571278807227,77,98
2941,q3329,b2043,e2043,b,4,60;179;54;181,1571278808294,71,103
2942,q3330,b2044,e2044,b,4,59;179;52;183,1571278812836,181,264
2943,q3331,b2044,e2044,d,4,59;179;58;183,1571278813922,72,125
2944,q3332,b2044,e2044,c,4,59;179;54;183,1571278814984,82,146
2945,q3333,b2045,e2045,c,4,67;56;184,1571278817764,591,643
2946,q3334,b2045,e2045,d,4,67;58;184,1571278818816,132,342
2947,q3335,b2045,e2045,a,4,67;54;184,1571278819920,204,357
2948,q3336,b2046,e2046,c,4,59;56;183,1571278824763,164,218
2949,q3337,b2046,e2046,a,4,59;58;183,1571278825875,56,78
2950,q3338,b2046,e2046,c,4,59;54;183,1571278826978,52,84
2951,q3342,b2048,e2048,c,4,59;53;181,1514567447816,156,316
2952,q3343,b2048,e2048,d,4,59;52;181,1514567449152,110,127
2953,q3344,b2048,e2048,a,4,59;55;181,1514567450533,58,161
2954,q3345,b2049,e2049,c,4,60;53;184,1514567453528,82,158
2955,q3346,b2049,e2049,a,4,60;54;184,1514567454856,39,73
2956,q3347,b2049,e2049,d,4,60;54;184,1514567456321,46,67
2957,q3351,b2051,e2051,d,4,60;53;183,1514567459407,254,351
2958,q3352,b2051,e2051,a,4,60;54;183,1514567460756,171,208
2959,q3353,b2051,e2051,c,4,60;54;183,1514567462192,90,200
2960,q3354,b2052,e2052,b,4,62;179;56;184,1514567464892,528,759
2961,q3355,b2052,e2052,a,4,62;179;52;184,1514567466307,228,292
2962,q3356,b2052,e2052,c,4,62;179;55;184,1514567467620,222,293
2963,q3357,b2053,e2053,b,4,63;179;56;182,1514567470658,174,231
2964,q3358,b2053,e2053,c,4,63;179;52;182,1514567471960,76,98
2965,q3359,b2053,e2053,a,4,63;179;54;182,1514567473377,55,122
2966,q3363,b2055,e2055,a,4,64;53;181,1514567476560,145,163
2967,q3364,b2055,e2055,c,4,64;52;181,1514567477848,49,83
2968,q3365,b2055,e2055,b,4,64;52;181,1514567479253,62,72
2969,q3366,b2056,e2056,b,4,59;56;183,1514567482659,95,150
2970,q3367,b2056,e2056,c,4,59;52;183,1514567483887,55,69
2971,q3368,b2056,e2056,b,4,59;52;183,1514567485219,58,77
2972,q3372,b2058,e2058,b,4,60;56;182,1572413464339,135,243
2973,q3373,b2058,e2058,c,4,60;52;182,1572413465815,69,101
2974,q3374,b2058,e2058,b,4,60;57;182,1572413466936,66,103
2975,q3375,b2059,e2059,d,4,59;53;183,1572413469846,242,283
2976,q3376,b2059,e2059,a,4,59;52;183,1572413471314,56,111
2977,q3377,b2059,e2059,a,4,59;55;183,1572413472477,64,123
2978,q3381,b2061,e2061,b,4,59;56;181,1572413475135,160,236
2979,q3382,b2061,e2061,b,4,59;52;181,1572413476270,95,130
2980,q3383,b2061,e2061,a,4,59;55;181,1572413477363,51,132
2981,q3384,b2062,e2062,b,4,66;53;182,1572413480159,222,362
2982,q3385,b2062,e2062,c,4,66;54;182,1572413481646,90,122
2983,q3386,b2062,e2062,c,4,66;52;182,1572413482752,82,120
2984,q3387,b2063,e2063,c,4,59;53;181,1572413485398,130,303
2985,q3388,b2063,e2063,c,4,59;57;181,1572413486533,120,208
2986,q3389,b2063,e2063,c,4,59;52;181,1572413487604,109,174
2987,q3396,b2066,e2066,b,4,59;56;182,1572413493539,130,628
2988,q3397,b2066,e2066,a,4,59;53;182,1572413494635,214,305
2989,q3398,b2066,e2066,d,4,59;58;182,1572413495741,190,305
2990,q3399,b2067,e2067,b,4,60;56;181,1526634411653,150,213
2991,q3400,b2067,e2067,d,4,60;53;181,1526634413226,69,107
2992,q3401,b2067,e2067,a,4,60;55;181,1526634414803,63,114
2993,q3402,b2068,e2068,a,4,65;179;56;184,1526634418359,323,668
2994,q3403,b2068,e2068,d,4,65;179;52;184,1526634420010,259,339
2995,q3404,b2068,e2068,d,4,65;179;54;184,1526634421578,224,342
2996,q3405,b2069,e2069,a,4,59;56;182,1526634432634,240,321
2997,q3406,b2069,e2069,b,4,59;54;182,1526634436760,55,224
2998,q3407,b2069,e2069,c,4,59;55;182,1526634439286,84,200
2999,q3408,b2070,e2070,a,4,60;179;53;183,1526634444945,217,284
3000,q3409,b2070,e2070,b,4,60;179;52;183,1526634448191,83,157
3001,q3410,b2070,e2070,d,4,60;179;54;183,1526634451657,59,144
3002,q3411,b2071,e2071,c,4,64;53;184,1526634461375,263,678
3003,q3412,b2071,e2071,a,4,64;52;184,1526634465638,195,261
3004,q3413,b2071,e2071,d,4,64;52;184,1526634468259,126,290
3005,q3414,b2072,e2072,b,4,62;179;56;182,1526634474442,874,1027
3006,q3415,b2072,e2072,a,4,62;179;52;182,1526634476439,258,557
3007,q3416,b2072,e2072,d,4,62;179;52;182,1526634479202,176,493
3008,q3417,b2073,e2073,b,4,60;56;183,1526634483428,131,200
3009,q3418,b2073,e2073,a,4,60;53;183,1526634485169,54,75
3010,q3419,b2073,e2073,c,4,60;54;183,1526634486585,51,84
3011,q3420,b2074,e2074,b,4,59;179;53;181,1526634490450,133,172
3012,q3421,b2074,e2074,c,4,59;179;54;181,1526634491853,59,71
3013,q3422,b2074,e2074,a,4,59;179;54;181,1526634493599,43,79
3014,q3423,b2075,e2075,b,4,59;56;183,1526634497050,209,245
3015,q3424,b2075,e2075,a,4,59;52;183,1526634498654,114,136
3016,q3425,b2075,e2075,d,4,59;52;183,1526634500280,55,169
3017,q3426,b2076,e2076,d,4,70;56;182,1572413497743,364,410
3018,q3427,b2076,e2076,d,4,70;54;182,1572413498819,151,211
3019,q3428,b2076,e2076,d,4,70;56;182,1572413499895,148,189
3020,q3429,b2077,e2077,a,4,67;56;182,1572413502183,257,270
3021,q3430,b2077,e2077,c,4,67;52;182,1572413503311,86,103
3022,q3431,b2077,e2077,b,4,67;52;182,1572413504763,75,117
3023,q3432,b2078,e2078,a,4,59;56;182,1572412275962,294,378
3024,q3433,b2078,e2078,a,4,59;52;182,1572412277147,53,70
3025,q3434,b2078,e2078,c,4,59;54;182,1572412278194,45,83
3026,q3435,b2079,e2079,a,4,64;56;182,1572412280423,166,205
3027,q3436,b2079,e2079,c,4,64;54;182,1572412281586,64,83
3028,q3437,b2079,e2079,b,4,64;52;182,1572412282731,60,85
3029,q3438,b2080,e2080,d,4,60;56;182,1572412284904,255,262
3030,q3439,b2080,e2080,b,4,60;54;182,1572412285988,80,108
3031,q3440,b2080,e2080,c,4,60;54;182,1572412287057,75,102
3032,q3441,b2081,e2081,d,4,68;56;182,1572412289109,199,341
3033,q3442,b2081,e2081,c,4,68;52;182,1572412290169,85,158
3034,q3443,b2081,e2081,a,4,68;52;182,1572412291219,91,135
3035,q3444,b2082,e2082,c,4,59;56;182,1572412293411,125,193
3036,q3445,b2082,e2082,d,4,59;52;182,1572412294615,46,58
3037,q3446,b2082,e2082,d,4,59;52;182,1572412295830,45,55
3038,q3450,b2084,e2084,d,4,63;56;182,1572412298243,190,218
3039,q3451,b2084,e2084,c,4,63;52;182,1572412299372,69,100
3040,q3452,b2084,e2084,a,4,63;52;182,1572412300512,72,109
3041,q3453,b2085,e2085,b,4,63;56;182,1572412302660,265,303
3042,q3454,b2085,e2085,a,4,63;52;182,1572412303752,63,125
3043,q3455,b2085,e2085,c,4,63;54;182,1572412304832,41,158
3044,q3459,b2087,e2087,b,4,66;179;56;185,1565338659471,327,400
3045,q3460,b2087,e2087,c,4,66;179;52;185,1565338660502,142,215
3046,q3461,b2087,e2087,a,4,66;179;52;185,1565338661544,170,191
3047,q3462,b2088,e2088,a,4,60;179;53;183,1565338663520,121,225
3048,q3463,b2088,e2088,a,4,60;179;52;183,1565338664561,73,93
3049,q3464,b2088,e2088,a,4,60;179;54;183,1565338665571,62,90
3050,q3465,b2089,e2089,d,4,63;179;52;184,1565338667654,168,266
3051,q3466,b2089,e2089,c,4,63;179;52;184,1565338668674,73,87
3052,q3467,b2089,e2089,c,4,63;179;54;184,1565338669711,62,95
3053,q3468,b2090,e2090,b,4,59;53;181,1565338671653,116,259
3054,q3469,b2090,e2090,a,4,59;54;181,1565338672680,61,129
3055,q3470,b2090,e2090,a,4,59;54;181,1565338673729,58,131
3056,q3471,b2091,e2091,a,4,60;56;183,1565338675724,216,267
3057,q3472,b2091,e2091,b,4,60;56;183,1565338676748,114,135
3058,q3473,b2091,e2091,a,4,60;55;183,1565338677757,107,161
3059,q3474,b2092,e2092,b,4,68;179;56;183,1565338679848,241,423
3060,q3475,b2092,e2092,d,4,68;179;52;183,1565338680887,123,203
3061,q3476,b2092,e2092,d,4,68;179;54;183,1565338681925,125,141
3062,q3477,b2093,e2093,d,4,63;179;56;185,1565338683929,189,220
